,Address,Latitude,Longitude
7820,Webberville Road And Samuel Huston Avenue Austin  TX,30.28178509999999,-97.67763719999999
7821,620 West 51St Street Austin  TX,30.3186899,-97.7299159
7822,13113 Spiers Way Del Valle  TX,30.169143,-97.6164838
7823,1201 Payton Gin Rd Austin  TX,30.3602094,-97.7083219
7824,4911 Blueberry Trail Austin  TX,30.2962796,-97.6873918
7825,3607 Tyrone Drive Austin  TX,30.41663,-97.71752719999999
7826,5240 Mathra Drive Del Valle  TX,30.1760545,-97.6171193
7827,1156 West Cesar Chavez Street Austin  TX,30.269764,-97.7591144
7828,Tee Drive And Thaxton Street Austin  TX,30.158321,-97.749726
7829,2504 Huntwick Austin  TX,30.223966,-97.72762469999999
7830,Bilbrook Place And Slaughter Lane Austin  TX,30.1737563,-97.8169964
7831,East Martin Luther King Jr Boulevard And Tillery Street Austin  TX,30.2828748,-97.70172939999999
7832,21009 Trappers Trail Travis  TX,30.2812127,-97.4851687
7833,Stassney Austin  TX,30.1939307,-97.7460432
7834,301 1/2 Navasota Street Austin  TX,30.2612169,-97.72946580000001
7835,Rundberg Lane Austin  TX,30.35608299999999,-97.68460429999999
7836,4405 Teri Rd Austin  TX,30.1976254,-97.7461052
7837,Old San Antonio Road Travis  TX,30.117881,-97.81155509999999
7838,9715 Fm 620 Austin  TX,30.4362109,-97.8361181
7839,9815 Woodshire Drive Austin  TX,30.1767479,-97.8289554
7840,Button Quail Drive Golden Quail Drive Austin  TX,30.3783495,-97.70254969999999
7841,Maha Loop Travis  TX,30.1008234,-97.6566374
7842,1110 Echo Lane Austin  TX,30.1989776,-97.7958207
7843,Red Water Austin  TX,30.1675235,-97.8253747
7844,Antone Street And Airport Boulevard Austin  TX,30.2913058,-97.7074162
7845,4326 Airport Boulevard Austin  TX,30.2996174,-97.712076
7846,5802 Coolbrook Dr Austin  TX,30.3048151,-97.6548746
7847,7259 Wardman Travis  TX,30.1548414,-97.6457623
7848,10438 Doc Holiday Trail Austin  TX,30.3705862,-97.68756139999999
7849,4900 Gonzales Street Austin  TX,30.2556753,-97.6971523
7850,2601 Fentonridge Drive Austin  TX,30.2025144,-97.8184186
7851,4802 Broadhill Drive Austin  TX,30.2889571,-97.67520139999999
7852,Waywood Dr At Hollow Hook Travis  TX,30.2745744,-97.6194082
7853,Ast Braker Lane And Dessau Road Austin  TX,30.3772573,-97.658583
7854,West Anderson Lane And Wooten Park Drive Austin  TX,30.3525151,-97.7232406
7855,17225 Hamilton Point Cir Austin  TX,30.3375146,-97.548441
7856,21900 Hog Eye Rd Travis  TX,30.3005596,-97.4674443
7857,West Anderson Lane And Gault Street Austin  TX,30.35028029999999,-97.71847869999999
7858,2039 Airport Blvd Austin  TX,30.2846205,-97.70491
7859,Pleasant Valley Austin  TX,30.23471079999999,-97.7118003
7860,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
7861,10300 Morado Circle Austin  TX,30.4011585,-97.7496314
7862,2012 Singing Brook Austin  TX,30.3037349,-97.6915901
7863,6202 Carnation Terrace Austin  TX,30.2313963,-97.7007507
7864,Slaughter And South 1St Street Austin  TX,30.1723736,-97.79954130000002
7865,3316 Bee Caves Rd Austin  TX,30.2753295,-97.80106599999999
7866,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
7867,Highway 183 And Interstate 35 Austin  TX,30.3369319,-97.6996422
7868,7201 Bodwitch Austin  TX,30.3380138,-97.82341070000001
7869,6807 Shadywood Dr Austin  TX,30.1933435,-97.7850764
7870,8504 Linden Loop Austin  TX,30.131083,-97.5942029
7871,4000 South 183 Austin  TX,30.1924164,-97.6851865
7872,5800 Boulder Creek Austin  TX,30.3062654,-97.6538149
7873,Grove Boulevard And East Riverside Drive Austin  TX,30.2269455,-97.70793019999999
7874,1501 S 973 Austin  TX,30.2221408,-97.6339381
7875,7208 Geneva Drive Austin  TX,30.3208092,-97.6738235
7876,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
7877,4020 Caldwell Lane Del Valle  TX,30.19229379999999,-97.55688219999999
7878,6600 Manor Road Austin  TX,30.3094721,-97.66901159999999
7879,Mckinney Falls Parkway And East William Cannon Austin  TX,30.1631876,-97.7257815
7880,808 Sheridan Ave Austin  TX,30.3192485,-97.70179770000001
7881,39Th Street And Red River Street Austin  TX,30.2972743,-97.7230065
7882,10713 Decker Ln Travis  TX,30.3305802,-97.6027316
7883,2116 Wayward Sun Dr Austin  TX,30.3691324,-97.6544083
7884,William Cannon Austin  TX,30.2131025,-97.8285985
7885,Decker Lane And Hog Eye Road Austin  TX,30.2861663,-97.63122990000001
7886,12100 Park Circle Austin  TX,30.394381,-97.67524379999999
7887,38Th And Red River Austin  TX,30.2958111,-97.72332109999999
7888,Johnson And 973 Manor  TX,30.376658,-97.526636
7889,Caballo Blanco Road And Prado Ranch Boulevard Austin  TX,30.2201059,-97.63458089999999
7890,5900 Caroline Lane Travis  TX,30.2573662,-97.57490709999999
7891,Gilber Lane Travis  TX,30.2658119,-97.5887882
7892,9700 Dallum Drive Austin  TX,30.3596463,-97.6825578
7893,3100 Esperanza Crossing Austin  TX,30.39949399999999,-97.72206659999999
7894,150 East Riverside Austin  TX,30.2563815,-97.7445985
7895,Motheral Drive Ane West Grady Drive Austin  TX,30.3754221,-97.6887331
7896,11441 North Ih 35 Austin  TX,30.3780994,-97.6724258
7897,7904 Brockman Austin  TX,30.356353,-97.73002199999999
7898,12310 Aldebrook Drive Austin  TX,30.4123599,-97.7000721
7899,1200 Eleanor Street Austin  TX,30.2741237,-97.6795473
7900,1715 Cesar Chavez Street Austin  TX,30.2735577,-97.7667348
7901,Manassas Drive And West Gate Boulevard Austin  TX,30.19994209999999,-97.8206902
7902,15721 Hokanson Road Austin  TX,30.090122,-97.626802
7903,1501 Blue Willow Court Pflugerville  TX,30.45963119999999,-97.6302953
7904,21906 Ann Showers Drive Travis  TX,30.27472289999999,-97.47192509999999
7905,907 Newport Avenue Austin  TX,30.36541849999999,-97.6787841
7906,Montopolis Drive And Ponca Street Austin  TX,30.2375527,-97.69533279999999
7907,745 Cherico Street Austin  TX,30.259096,-97.7027866
7908,7710 Blue Goose Road Manor  TX,30.3397605,-97.6069953
7909,Stassney Austin  TX,30.1939307,-97.7460432
7910,4001 North Lamar Boulevard Austin  TX,30.3074743,-97.74034520000001
7911,11925 Rosethorn Drive Austin  TX,30.3996725,-97.70049619999999
7912,2101 Donahue Lane Austin  TX,30.2025317,-97.7517924
7913,2200 Willow Creek Drive Austin  TX,30.2306852,-97.7306797
7914,Murchison Street Manor  TX,30.3326242,-97.5620967
7915,Frontier Valley Drive And Montana Street Austin  TX,30.228562,-97.6912748
7916,19800 Andrew Johnson Drive Manor  TX,30.356099,-97.5070404
7917,5701 West Slaughter Lane Austin  TX,30.2005761,-97.86921170000001
7918,6104 Wheless Cv Austin  TX,30.3096719,-97.6804801
7919,7103 Pperson Street Del Valle  TX,30.1577095,-97.64885609999999
7920,6421 Spicewood Road Austin  TX,30.3925472,-97.77870809999999
7921,7200 Ritchie Dr Austin  TX,30.303386,-97.63862209999999
7922,8528 Steamline Cir Austin  TX,30.186525,-97.8145527
7923,7107 Gunsmoke Court Travis  TX,30.06351699999999,-97.713797
7924,4602 East Stassney Lane Austin  TX,30.19428,-97.7450866
7925,11713 Spotted Horse Austin  TX,30.4116009,-97.73256789999999
7926,11622 Doyle Overton Rd Travis  TX,30.0732467,-97.6461013
7927,3807 North Interstate 35 Frontage Road Austin  TX,30.2948276,-97.7190643
7928,6407 Hickman Avenue Austin  TX,30.3172224,-97.6889502
7929,5437 El Malino Circle Del Valle  TX,30.1731913,-97.62879939999999
7930,Arthur Stiles Road And Mayhall Road Austin  TX,30.256799,-97.68240949999999
7931,183 And Burleson Austin  TX,30.1828424,-97.68748400000001
7932,811 Slaughter Austin  TX,30.1734887,-97.80547759999999
7933,20910 Hogeye Manor  TX,30.2989489,-97.48621519999999
7934,4102 Valley View Austin  TX,30.2312816,-97.7852463
7935,5204 Purple Sage Austin  TX,30.3117018,-97.6588589
7936,12151 North Ih 35 Austin  TX,30.39427,-97.67066849999999
7937,Wolf Lane And Fagerquist Del Valle  TX,30.1321981,-97.573236
7938,3008 W Slaughter Ln Austin  TX,30.1796408,-97.8401525
7939,Chisholm Lane And West Slaughter Lane Austin  TX,30.1739879,-97.8109362
7940,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
7941,Thames Drive And Wellington Drive Austin  TX,30.3093291,-97.687029
7942,2203 Dove Springs Drive Austin  TX,30.1921872,-97.7577349
7943,8106 Elkhorn Mountain Trail Austin  TX,30.444167,-97.7690481
7944,10601 Manchaca Road Austin  TX,30.163595,-97.82698599999999
7945,Mckivie Road And Cameron Austin  TX,30.3290729,-97.69044269999999
7946,508 East Howard Lane Austin  TX,30.4140945,-97.6523092
7947,Lola Drive And Georgian Drive Austin  TX,30.34689999999999,-97.7035447
7948,South Ih 35 Frontage Road And East Slaughter Lane Austin  TX,30.1669935,-97.7869383
7949,Highway 183 And Loyola Austin  TX,30.302603,-97.66111049999999
7950,5200 East William Cannon Drive Austin  TX,30.1806464,-97.7479089
7951,10207 Rising Smoke Loop Austin  TX,30.2515438,-97.9215172
7952,1602 Citation Drive Austin  TX,30.21980499999999,-97.520935
7953,Old San Antonio Road And Farm To Market 1626 Travis  TX,30.1428111,-97.8015693
7954,6102 Kidneywood Trl Austin  TX,30.250307,-97.88352100000002
7955,Annie Oakley And Doc Holiday Austin  TX,30.37109629999999,-97.68836689999999
7956,Franklin Park Drive And Pleasant Valley Road Austin  TX,30.1985434,-97.74332799999999
7957,Daffan Austin  TX,30.3202075,-97.62666949999999
7958,3200 Santa Moninca Austin  TX,30.21982749999999,-97.73511390000002
7959,Carrie Manor Road Manor  TX,30.3397647,-97.5601082
7960,7305 Crystalbrook Austin  TX,30.3105041,-97.65101759999999
7961,1301 West Oltorf Austin  TX,30.24495799999999,-97.7687909
7962,8004 Cameron Road Austin  TX,30.3359989,-97.6861833
7963,5107 Beacon Drive Austin  TX,30.4128212,-97.92426139999999
7964,9901 Oriole Drive Austin  TX,30.3651681,-97.68760379999999
7965,1314 Southport Drive Austin  TX,30.2332511,-97.77660540000001
7966,12349 Metric Boulevard Austin  TX,30.4097398,-97.6947107
7967,North Interstate 35 And East Highway 290 Austin  TX,30.3369319,-97.6996422
7968,1600 City Park Road Austin  TX,30.3417595,-97.8360194
7969,3201 Duval Road Austin  TX,30.4087938,-97.7215489
7970,12611 Maha Loop Road Austin  TX,30.0902299,-97.6772443
7971,6406 Virgo Lane Austin  TX,30.2966829,-97.6461437
7972,12120 Shropshire Boulevard Austin  TX,30.3866644,-97.658435
7973,34Th Street And Tom Green Street Austin  TX,30.297079,-97.7323359
7974,1100 Cherico Street Austin  TX,30.2637821,-97.70155659999999
7975,Jollyville Road And Sierra Nevada Austin  TX,30.4214884,-97.75426639999999
7976,1113 Garland Avenue Austin  TX,30.2686988,-97.685738
7977,11608 Bell Avenue Austin  TX,30.419007,-97.752381
7978,East Rundberg Lane And Cameron Road Austin  TX,30.3508051,-97.67587069999999
7979,Parell Path And Nuckols Crossing Road Austin  TX,30.1909605,-97.7403085
7980,3807 Susquehanna Lane Austin  TX,30.31312969999999,-97.6650694
7981,2201 Montopolis Drive Austin  TX,30.2221438,-97.7042472
7982,12915 Dessau Road Austin  TX,30.397573,-97.6418999
7983,608 Genard Street Austin  TX,30.3197641,-97.72802779999999
7984,2616 Howellwood Way Austin  TX,30.1763204,-97.8346069
7985,11211 Prairie Austin  TX,30.3884379,-97.7055144
7986,7603 Grover Avenue Austin  TX,30.3475918,-97.72225759999999
7987,East 12 Street Austin  TX,30.2750752,-97.71161389999999
7988,Georgian Drive And Powell Lane Austin  TX,30.3475541,-97.70318530000002
7989,7330 Bluff Springs Austin  TX,30.1808712,-97.7728691
7990,12138 North Lamar Austin  TX,30.4026584,-97.6857412
7991,705 West Milton Austin  TX,30.2487418,-97.7573716
7992,3208 Rasberry Rd Austin  TX,30.1753813,-97.8488012
7993,5106 Village Square Austin  TX,30.1886755,-97.7430555
7994,6809 Greycloud Drive Austin  TX,30.1944467,-97.7846093
7995,Fm 812 And Doyle Road Del Valle  TX,30.1027941,-97.6117537
7996,1313 Montpolis Drive Austin  TX,30.2301121,-97.69973279999999
7997,Singleton And East 12Th Street Austin  TX,30.27469769999999,-97.71397830000001
7998,East Riverside Dr Austin  TX,30.2313978,-97.7166548
7999,East Stassney Lane And South Congress Avenue Austin  TX,30.2049976,-97.77479729999999
8000,Rina Drive And Casting Manor  TX,30.3399495,-97.5257903
8001,4900 Mueller Boulevard Austin  TX,30.3034562,-97.7073463
8002,3229 Azalea Austin  TX,30.267153,-97.7430608
8003,Pack Saddle Pass And West Ben White Boulevard Austin  TX,30.2312649,-97.79197339999999
8004,5621 N Ih 35 Service Road Nb Austin  TX,30.3162694,-97.7064757
8005,600 East 53Rd Street Austin  TX,30.3161104,-97.7171242
8006,3102 Windsor Austin  TX,30.2964593,-97.7675855
8007,Pepper Tree Austin  TX,30.1973683,-97.7527636
8008,8403 Shenadoah Drive Austin  TX,30.345773,-97.6916325
8009,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8010,2426 Riverside Austin  TX,30.2357301,-97.7241456
8011,4718 Us 183 Austin  TX,30.1835757,-97.6879007
8012,9607 Mcknight Austin  TX,30.4863664,-97.7554011
8013,8863 Anderson Mill Road Austin  TX,30.4536839,-97.772954
8014,9420 Spectrum Drive Austin  TX,30.4829388,-97.7660339
8015,290 Austin  TX,30.3213503,-97.6938323
8016,6300 Carson Ridge Austin  TX,30.2207672,-97.7059259
8017,9102 Shephard Drive Austin  TX,30.3604848,-97.6979705
8018,Highway 290 And Brodie Lane Austin  TX,30.232212,-97.823368
8019,525 North Lamar Boulevard Austin  TX,30.2705496,-97.7531762
8020,1833 Wooten Park Dr Austin  TX,30.3540855,-97.7252275
8021,7201 Levander Loop Austin  TX,30.2527847,-97.6904186
8022,Dee Gabriel Collins Road And Cottonmouth School Road Austin  TX,30.172546,-97.7012104
8023,5201 Doe Valley Lane Austin  TX,30.3919921,-97.75989969999999
8024,Wickersham Lane And East Riverside Drive Austin  TX,30.2324502,-97.7204386
8025,Slaughter Lane And Brodie Lane Austin  TX,30.1835034,-97.84992079999999
8026,20412 Rita Blanca Circle Pflugerville  TX,30.4794968,-97.5684405
8027,Andesite Road Manor  TX,30.3736443,-97.52930620000001
8028,6308 Decker Lane Travis  TX,30.2883648,-97.630378
8029,10520 North Lamar Boulevard Austin  TX,30.3751766,-97.6905511
8030,1105 Dymalor Austin  TX,30.1860638,-97.8027437
8031,11009 W Lake Terrace Jonestown  TX,30.497806,-97.9262399
8032,9201 Circuits Of America Del Valle  TX,30.1341647,-97.63842939999999
8033,Interstate 35 And Martin Luther King Boulevard Austin  TX,30.278682,-97.72722999999999
8034,1006 East Yager Lane Austin  TX,30.3917426,-97.6595622
8035,1330 E Rundberg Ln Austin  TX,30.3527002,-97.67850849999999
8036,1006 Banister Lane Austin  TX,30.2298916,-97.774716
8037,Fm 969 And Fm 973 Austin  TX,30.2570212,-97.61187869999999
8038,7204 Carver Avenue Austin  TX,30.3311223,-97.6994359
8039,9301 Old Bee Caves Road Austin  TX,30.2596061,-97.90224979999999
8040,Us 183 And Burleson Road Austin  TX,30.1828424,-97.68748400000001
8041,Convict Hill Road And Hiwghway 290 Austin  TX,30.2307633,-97.87930039999999
8042,1316 Town Center Drive Pflugerville  TX,30.4686818,-97.60259359999999
8043,15004 Chamberlaint Court Austin  TX,30.2538801,-97.57959609999999
8044,812 And Circuit Of The Americas Boulevard Austin  TX,30.1336858,-97.64548219999999
8045,6301 Harold Court Austin  TX,30.26637899999999,-97.67351599999999
8046,7006 Bronco Court Travis  TX,30.059727,-97.71781000000001
8047,Innes View Road Austin  TX,30.3640535,-97.6090997
8048,Parmer Lane And Dessau Road Austin  TX,30.3868874,-97.64854679999999
8049,9301 Hog Eye Austin  TX,30.2808924,-97.6226409
8050,8800 South First Street Austin  TX,30.17548799999999,-97.799571
8051,1204 Deloney Street Austin  TX,30.2785242,-97.69307429999999
8052,14701 Chaparral Dr Travis  TX,30.5872332,-97.96675739999999
8053,2211 Blue Meadow Austin  TX,30.1810724,-97.7638027
8054,Mcneil And Parmer Austin  TX,30.4438565,-97.742551
8055,512 Riverside Drive Austin  TX,30.2527847,-97.7417976
8056,1095 County #256 Austin  TX,30.267153,-97.7430608
8057,117 El Paso Street Austin  TX,30.2343581,-97.7583291
8058,11407 Mayo Austin  TX,30.1521443,-97.82913599999999
8059,Airport Road And Springdale Road Austin  TX,30.2655736,-97.6955164
8060,715 West Slaughter Lane Austin  TX,30.1717704,-97.80161969999999
8061,501 East Ben White Boulevard Austin  TX,30.2187762,-97.75856259999999
8062,333 East Salughter Lane Austin  TX,30.1657674,-97.78088760000001
8063,11115 Seay Street Austin  TX,30.3436656,-97.6122054
8064,2104 Granberry Drive Austin  TX,30.199951,-97.81106919999999
8065,4709 Delores Avenue Austin  TX,30.2762657,-97.6865437
8066,5403 Lark Creek Drive Austin  TX,30.1944907,-97.7354534
8067,11441 North Ih 35 Austin  TX,30.3780994,-97.6724258
8068,1303 Bradwood Road Austin  TX,30.2963149,-97.7156818
8069,2301 Quicksilver Boulevard Austin  TX,30.1765145,-97.766607
8070,North Meadows Drive And Newmont Road Austin  TX,30.37596989999999,-97.69400130000001
8071,Escarpment Boulevard And Back Bay Lane Austin  TX,30.1884774,-97.8929811
8072,4500 Graceful Ln Travis  TX,30.2398174,-97.57579059999999
8073,1000 East 9Th Street Austin  TX,30.2679976,-97.7310828
8074,4404 East Oltorf Street Austin  TX,30.2279194,-97.7248224
8075,Metric Boulevard And Boyer Boulevard Austin  TX,30.3838685,-97.71333
8076,2900 Swisher Street Austin  TX,30.2887164,-97.7264367
8077,2300 Santa Rita Street Austin  TX,30.2574992,-97.7184817
8078,Turnesville Road Travis  TX,30.084024,-97.76360140000001
8079,9400 Crown Ridge Dr Austin  TX,30.3550193,-97.68278339999999
8080,12349 Metric Boulevard Austin  TX,30.4097398,-97.6947107
8081,10001 Burleson Road Austin  TX,30.1707385,-97.6679559
8082,4211 Willow Springs Road Austin  TX,30.217562,-97.7616614
8083,Burton Drive And Oltorf Lane Austin  TX,30.2309558,-97.7337075
8084,12034 Research Blvd Austin  TX,30.42535759999999,-97.7529038
8085,11066 Pecan Park Boulevard Cedar Park  TX,30.4705748,-97.801459
8086,5404 King Henry Austin  TX,30.290978,-97.66174129999999
8087,13828 Spring Heath Rd Austin  TX,30.4206971,-97.6572482
8088,12913 Noche Clara Drive Austin  TX,30.167545,-97.6209964
8089,1300 Willow St Austin  TX,30.2589124,-97.7317193
8090,1500 City Park Road Austin  TX,30.3330972,-97.8423657
8091,91 Rainey Street Austin  TX,30.2601128,-97.7375539
8092,3212 Red River Street Austin  TX,30.2921742,-97.7270307
8093,7607 Bethune Avenue Austin  TX,30.3349786,-97.69477069999999
8094,9945 Rodriguez Road Austin  TX,30.11334,-97.70329300000002
8095,7411 Poinsetta Lane Austin  TX,30.174108,-97.7603242
8096,North And Georgian Austin  TX,30.360886,-97.69337469999999
8097,6405 Aubrun Dr Austin  TX,30.3123363,-97.6785721
8098,4711 Spicewood Springs Road Austin  TX,30.3747062,-97.7633424
8099,East Ben White Boulevard And East Riverside Drive Austin  TX,30.2180993,-97.69046639999999
8100,Amherst And Adelphi Austin  TX,30.4214669,-97.7155635
8101,15013 Blanchard Drive Austin  TX,30.3892094,-97.9287822
8102,2501 Pearl Street Austin  TX,30.2896889,-97.7463805
8103,Highway 183 And Loyola Austin  TX,30.302603,-97.66111049999999
8104,Sassman Road And Thaxton Road Austin  TX,30.14227949999999,-97.7293205
8105,11004 Short Springs Austin  TX,30.3636063,-97.64635559999999
8106,Slaughter Lane And Manchaca Road Austin  TX,30.1736392,-97.8238312
8107,4903 Crest Oak Rd Austin  TX,30.1964286,-97.7347006
8108,11551 Maha Loop Road Austin  TX,30.09609319999999,-97.68501719999999
8109,1901 Crossing Place Austin  TX,30.2322234,-97.71689339999999
8110,7709 East Ben White Boulevard Austin  TX,30.2176804,-97.6897877
8111,1930 West Runberg Lane Austin  TX,30.374013,-97.717766
8112,1000 Milford Way Austin  TX,30.2019794,-97.7905545
8113,8225 North Fm 620 Austin  TX,30.42018179999999,-97.84463319999999
8114,4900 High Meadow Travis  TX,30.2511015,-97.8273459
8115,Bastrop Street Manor  TX,30.335723,-97.5613171
8116,9704 Chukar Circle Austin  TX,30.3742832,-97.7098702
8117,2007 Lazy Brook Austin  TX,30.3048718,-97.69129319999999
8118,2315 Town Lake Austin  TX,30.2395751,-97.72408519999999
8119,Rutland And Metric Austin  TX,30.3806072,-97.7159003
8120,5145 N 620 Hwy Travis  TX,30.4381647,-97.8375277
8121,1310 Alma Drive Austin  TX,30.3819627,-97.6600034
8122,Saint Mary Drive Manor  TX,30.3436395,-97.5299898
8123,7844 Burnet Road Austin  TX,30.3560025,-97.73134770000001
8124,1011 Bird Creek Drive Austin  TX,30.3716074,-97.6983332
8125,East Howard Lane And Dessau Road Austin  TX,30.403745,-97.6384712
8126,2204 West Slaughter Lane Austin  TX,30.1744567,-97.827142
8127,Decker Lane And Loyola Austin  TX,30.2912881,-97.62793470000001
8128,9015 Capitol Drive Austin  TX,30.3560462,-97.69125079999999
8129,13600 Field Stream Travis  TX,30.3595566,-97.54433600000002
8130,12221 Hulsey Road Travis  TX,30.3738181,-97.62366460000001
8131,East Martin Luther King Boulevard And Chestnut Avenue Austin  TX,30.2804388,-97.71728089999999
8132,Wild Onion Drive Austin  TX,30.16996289999999,-97.7516552
8133,Olympic Drive And Low Brim Pflugerville  TX,30.4343595,-97.6352598
8134,Stassany Lane And Manchaca Road Austin  TX,30.2153888,-97.7977595
8135,East William Cannon And Salt Springs Drive Austin  TX,30.1689904,-97.73832639999999
8136,6117 Us 290 Austin  TX,30.2347802,-97.854518
8137,5200 Bolm Road Austin  TX,30.25998,-97.69042379999999
8138,110 East Slaughter Lane Austin  TX,30.1670454,-97.7840969
8139,2206 Blue Meadow Dr Austin  TX,30.1820835,-97.76336889999999
8140,Highway 183 Overpass Between Burnet And Lamar Austin  TX,30.2479607,-97.6905616
8141,973 And Manor Road Manor  TX,30.3370752,-97.5592104
8142,10124 Aspen Street Austin  TX,30.3728753,-97.6988422
8143,Shropshire Austin  TX,30.3859498,-97.6585989
8144,Ross Road And Saint Thomas Drive Del Valle  TX,30.1782979,-97.615185
8145,Highway 290 And Cameron Road Austin  TX,30.322795,-97.69484899999999
8146,810 Vargas Rd Austin  TX,30.2339614,-97.69401189999999
8147,1704 Quarter Boot Cove Austin  TX,30.4192802,-97.68514440000001
8148,705 West Milton Austin  TX,30.2487418,-97.7573716
8149,12809 Thomas Jefferson Manor  TX,30.3544261,-97.5207265
8150,Decker Lane And Decker Lake Lane Austin  TX,30.2760948,-97.60034739999999
8151,508 East Howard Lane Austin  TX,30.4140945,-97.6523092
8152,9520 Spectrum Drive Austin  TX,30.48167849999999,-97.7688776
8153,Loyola Lane And Decker Drive Austin  TX,30.2912881,-97.62793470000001
8154,1016 Fieldwood Drive Austin  TX,30.371483,-97.6989509
8155,Fm 973 And Fm 812 Austin  TX,30.1528664,-97.67051970000001
8156,East Oltorf Street And South Pleasant Valley Road Austin  TX,30.2275008,-97.7278326
8157,1304 East Fourth Street Austin  TX,30.2622818,-97.7297554
8158,Oaks Springs Drive And Springdale Road Austin  TX,30.2735453,-97.690416
8159,13512 Windstone Travis  TX,30.3621953,-97.54299689999999
8160,8900 N Ih 35 Service Road Austin  TX,30.3536745,-97.6931379
8161,15721 Hokanson Road Travis  TX,30.090122,-97.626802
8162,4804 Savorey Lane Austin  TX,30.1727479,-97.756801
8163,10307 Golden Meadow Austin  TX,30.3810655,-97.71020949999999
8164,8800 South First Street Austin  TX,30.17548799999999,-97.799571
8165,1408 Windcrest Dr Travis  TX,30.499962,-97.5960259
8166,Old Kimbro Road And Highway 290 Manor  TX,30.3478673,-97.50233449999999
8167,5800 Techni Center Austin  TX,30.2797084,-97.66994849999999
8168,Chicon Street And East 11Th Street Austin  TX,30.2660579,-97.72052079999999
8169,Tuscany Way And Highway 290 Austin  TX,30.329098,-97.6606353
8170,West Parsons Street Manor  TX,30.3417855,-97.5627032
8171,7516 Peccary Drive Austin  TX,30.160186,-97.728926
8172,Riverside Drive And Pleasant Vally Austin  TX,30.234143,-97.7228689
8173,7510 Providence Avenue Austin  TX,30.3336361,-97.6949509
8174,2001 Blue Meadow Drive Austin  TX,30.1825993,-97.7667768
8175,1100 Cherico Street Austin  TX,30.2637821,-97.70155659999999
8176,9787 Parkfield Dr Austin  TX,30.3721065,-97.70322910000002
8177,1408 Sahara Avenue Austin  TX,30.2087866,-97.79377950000001
8178,306 West Rundberg Lane Austin  TX,30.362618,-97.694422
8179,13450 Research Boulevard Austin  TX,30.4469374,-97.79143049999999
8180,Wilcab Road And Highway 183 Austin  TX,30.2729089,-97.67539049999999
8181,2642 Barton Hills Drive Austin  TX,30.24941,-97.795208
8182,1156 West Cesar Chavez Austin  TX,30.269764,-97.7591144
8183,500 East Cesar Chavez Street Austin  TX,30.2642649,-97.7392938
8184,Dessau  Rd Austin  TX,30.3936039,-97.64486199999999
8185,4403 Shoalwood Avenue Austin  TX,30.315868,-97.7456277
8186,1825 Burton Drive Austin  TX,30.2350925,-97.7289831
8187,Barton Springs Austin  TX,30.262979,-97.7625992
8188,6807 Shadywood Dr Austin  TX,30.1933435,-97.7850764
8189,901 West Ben White Boulevard Austin  TX,30.2261149,-97.7745674
8190,501 South Interstate 183 Austin  TX,30.26483979999999,-97.7341167
8191,6507 Hickman Avenue Austin  TX,30.3179395,-97.6883671
8192,2106 Klattenhoff Dr Austin  TX,30.4422578,-97.6789134
8193,2500 Scarbrough Drive #150 Austin  TX,30.461855,-97.670407
8194,7259 Wardman Drive Del Valle  TX,30.1548414,-97.6457623
8195,Lamar And 24Th Austin  TX,30.2885414,-97.752787
8196,Slaughter And Goldberg Austin  TX,30.267153,-97.7430608
8197,10112 Peterson Road Del Valle  TX,30.1043251,-97.6327915
8198,902 Olive Street Austin  TX,30.2711627,-97.7307254
8199,Highway 183 And San Felipe Boulevard Austin  TX,30.455668,-97.792914
8200,South Congress And Live Oak Austin  TX,30.2420065,-97.7524947
8201,Circle S Road And East William Cannon Drive Austin  TX,30.192796,-97.7775606
8202,7619 Crystalbrook West Austin  TX,30.3160835,-97.65189699999999
8203,15009 Sassafras Trail Pflugerville  TX,30.427791,-97.64156679999999
8204,Cameron Road And Highway 183 Austin  TX,30.3315829,-97.68628930000001
8205,4512 Lareina Austin  TX,30.2171566,-97.77132999999999
8206,14906 Zurick Drive Del Valle  TX,30.1301897,-97.6118032
8207,5809 Cherry Park Austin  TX,30.2077253,-97.7866052
8208,411 Brazos St Austin  TX,30.266411,-97.74162779999999
8209,Kennedy Street And Zachary Scott Street Austin  TX,30.1379125,-97.7696838
8210,401 Klittle Texas Lane #514 Austin  TX,30.2000706,-97.77252940000001
8211,5701 Johnny Morris Road Austin  TX,30.2919247,-97.6532215
8212,14101 Marcella Lane Pflugerville  TX,30.4171681,-97.6443743
8213,2300 East Cesar Chavez Austin  TX,30.2553589,-97.71907569999999
8214,1200 Marshall Lane Austin  TX,30.2795642,-97.75735279999999
8215,3605 East 12Th Austin  TX,30.2777304,-97.6936257
8216,11111 Research Boulevard Austin  TX,30.4053547,-97.74379839999999
8217,2905 Oakhaven Drive Austin  TX,30.2468024,-97.7856285
8218,124 West Anderson Lane Austin  TX,30.3446809,-97.70522550000001
8219,111 Acapulco Del Valle  TX,30.0844935,-97.61157
8220,Fm734 And Harris Ridge Boulevard Austin  TX,30.4024472,-97.6573404
